"Key","Enabled","Is Group","Parent SAT Product or Service Key","Key Name","Description"
"42251600",1,1,"","42251600 - Equipo y dispositivos de ejercicio de rehabilitación","Equipo y dispositivos de ejercicio de rehabilitación"
"42251700",1,1,"","42251700 - Productos para entrenamiento del modo de andar","Productos para entrenamiento del modo de andar"
"42251800",1,1,"","42251800 - Equipo para hacer dura el trabajo para rehabilitación o terapia","Equipo para hacer dura el trabajo para rehabilitación o terapia"
"42261500",1,1,"","42261500 - Suministros y instrumentos para disección de patología","Suministros y instrumentos para disección de patología"
"42261600",1,1,"","42261600 - Suministros y equipo de autopsia","Suministros y equipo de autopsia"
"42261700",1,1,"","42261700 - Muebles de autopsia","Muebles de autopsia"
"42261800",1,1,"","42261800 - Equipo y suministros de transporte y almacenaje del cadáver","Equipo y suministros de transporte y almacenaje del cadáver"
"42261900",1,1,"","42261900 - Equipo y suministros forenses clínicos","Equipo y suministros forenses clínicos"
"42262000",1,1,"","42262000 - Equipo y suministros de embalsamar","Equipo y suministros de embalsamar"
"42262100",1,1,"","42262100 - Equipo y suministros funerarios","Equipo y suministros funerarios"
"42271500",1,1,"","42271500 - Productos para el control respiratorio","Productos para el control respiratorio"
"42271600",1,1,"","42271600 - Productos de comprobación y tratamiento de las funciones pulmonares","Productos de comprobación y tratamiento de las funciones pulmonares"
"42271700",1,1,"","42271700 - Sistemas y dispositivos de terapia de entrega de oxígeno","Sistemas y dispositivos de terapia de entrega de oxígeno"
"42271800",1,1,"","42271800 - Productos de terapia aerosol y humedad respiratoria","Productos de terapia aerosol y humedad respiratoria"
"42271900",1,1,"","42271900 - Productos para la gestión de la vía aérea","Productos para la gestión de la vía aérea"
"42272000",1,1,"","42272000 - Suministros de intubación","Suministros de intubación"
"42272100",1,1,"","42272100 - Ventiladores de presión mecánica negativa","Ventiladores de presión mecánica negativa"
"42272200",1,1,"","42272200 - Ventiladores y accesorios de presión mecánica positiva","Ventiladores y accesorios de presión mecánica positiva"
"42272300",1,1,"","42272300 - Suministros de resucitadores","Suministros de resucitadores"
"42272500",1,1,"","42272500 - Aparatos de anestesia, y accesorios y suministros","Aparatos de anestesia, y accesorios y suministros"
"42281500",1,1,"","42281500 - Equipo y accesorios de esterilizadores y de autoclave","Equipo y accesorios de esterilizadores y de autoclave"
"42281600",1,1,"","42281600 - Soluciones de desinfectantes y esterilización en frío","Soluciones de desinfectantes y esterilización en frío"
"42281700",1,1,"","42281700 - Soluciones y equipo de limpieza pre- esterilización","Soluciones y equipo de limpieza pre- esterilización"
"42281800",1,1,"","42281800 - Controles y indicadores de esterilización","Controles y indicadores de esterilización"
"42281900",1,1,"","42281900 - Suministros de empaquetar y envoltura de esterilización","Suministros de empaquetar y envoltura de esterilización"
"42291500",1,1,"","42291500 - Instrumentos quirúrgicos y productos relacionados para biopsia de los huesos","Instrumentos quirúrgicos y productos relacionados para biopsia de los huesos"
"42291600",1,1,"","42291600 - Instrumentos quirúrgicos de cortar y lazos y productos relacionados","Instrumentos quirúrgicos de cortar y lazos y productos relacionados"
"42291700",1,1,"","42291700 - Taladros quirúrgicos de mano y escariadores y instrumentos de punción y accesorios y productos relacionados","Taladros quirúrgicos de mano y escariadores y instrumentos de punción y accesorios y productos relacionados"
"42291800",1,1,"","42291800 - Abrazaderas quirúrgicas y fórceps y ligadores quirúrgicos y instrumentos relacionados","Abrazaderas quirúrgicas y fórceps y ligadores quirúrgicos y instrumentos relacionados"
"42291900",1,1,"","42291900 - Posicionadores y portadores de tubos y instrumentos quirúrgicos","Posicionadores y portadores de tubos y instrumentos quirúrgicos"
"42292000",1,1,"","42292000 - Espejos quirúrgicos","Espejos quirúrgicos"
"42292100",1,1,"","42292100 - Insertadores y extractores quirúrgicos y productos relacionados","Insertadores y extractores quirúrgicos y productos relacionados"
"42292200",1,1,"","42292200 - Aproximadores y compresores y depresores quirúrgicos y productos relacionados","Aproximadores y compresores y depresores quirúrgicos y productos relacionados"
"42292300",1,1,"","42292300 - Hierros de flexión y herramientas de plegar y tenazas y tensionadores y torceduras quirúrgicos y productos relacionados","Hierros de flexión y herramientas de plegar y tenazas y tensionadores y torceduras quirúrgicos y productos relacionados"
"42292400",1,1,"","42292400 - Machos de roscar y impulsores quirúrgicos y productos relacionados","Machos de roscar y impulsores quirúrgicos y productos relacionados"
"42292500",1,1,"","42292500 - Martillos y malletes y impactadores y prensas quirúrgicos y productos relacionados","Martillos y malletes y impactadores y prensas quirúrgicos y productos relacionados"
"42292600",1,1,"","42292600 - Dilatadores y sondas y ranuras quirúrgicas y productos relacionados","Dilatadores y sondas y ranuras quirúrgicas y productos relacionados"
"42292700",1,1,"","42292700 - Disectores y Elevadores y Piquetas quirúrgicos y productos relacionados","Disectores y Elevadores y Piquetas quirúrgicos y productos relacionados"
"42292800",1,1,"","42292800 - Instrumentos quirúrgicos de marcar","Instrumentos quirúrgicos de marcar"
"42292900",1,1,"","42292900 - Instrumentos quirúrgicos de cerrar la sutura de tejido y productos relacionados","Instrumentos quirúrgicos de cerrar la sutura de tejido y productos relacionados"
"42293000",1,1,"","42293000 - Dispositivos quirúrgicos de medir y productos relacionados","Dispositivos quirúrgicos de medir y productos relacionados"
"42293100",1,1,"","42293100 - Retractores quirúrgicos y productos relacionados","Retractores quirúrgicos y productos relacionados"
"42293200",1,1,"","42293200 - Instrumentos quirúrgicos de mioma","Instrumentos quirúrgicos de mioma"
"42293300",1,1,"","42293300 - Distractores y esparcidores y separadores quirúrgicos y productos relacionados","Distractores y esparcidores y separadores quirúrgicos y productos relacionados"
"42293400",1,1,"","42293400 - Manipuladores y posicionadores quirúrgicos de implante y productos relacionados","Manipuladores y posicionadores quirúrgicos de implante y productos relacionados"
"42293500",1,1,"","42293500 - Cánulas y puntas y estiletes de irrigación y succión quirúrgica y productos relacionados","Cánulas y puntas y estiletes de irrigación y succión quirúrgica y productos relacionados"
"42293600",1,1,"","42293600 - Bougies quirúrgicos y sondas y obturadores y productos relacionados","Bougies quirúrgicos y sondas y obturadores y productos relacionados"
"42293700",1,1,"","42293700 - Machacadoras y excavadoras y fragmentadoras quirúrgicas y productos relacionados","Machacadoras y excavadoras y fragmentadoras quirúrgicas y productos relacionados"
"42293800",1,1,"","42293800 - Agarradores y buscadores y excavadores y desmoldadores quirúrgicos y productos relacionados","Agarradores y buscadores y excavadores y desmoldadores quirúrgicos y productos relacionados"
"42293900",1,1,"","42293900 - Instrumentos quirúrgicos para empaque de heridas y productos relacionados","Instrumentos quirúrgicos para empaque de heridas y productos relacionados"
"42294000",1,1,"","42294000 - Espátulas y cucharas y cucharones quirúrgicos y productos relacionados","Espátulas y cucharas y cucharones quirúrgicos y productos relacionados"
"42294100",1,1,"","42294100 - Dispositivos esqueléticos quirúrgicos de tracción y productos relacionados","Dispositivos esqueléticos quirúrgicos de tracción y productos relacionados"
"42294200",1,1,"","42294200 - Juegos de instrumentos y sistemas y bandejas quirúrgicos","Juegos de instrumentos y sistemas y bandejas quirúrgicos"
"42294300",1,1,"","42294300 - Instrumentos de biopsia de invasiva mínima del pecho y suministros y equipo","Instrumentos de biopsia de invasiva mínima del pecho y suministros y equipo"
"42294400",1,1,"","42294400 - Sistemas cardiacos y vasculares","Sistemas cardiacos y vasculares"
"42294500",1,1,"","42294500 - Instrumentos de especialidad oftálmica y productos relacionados","Instrumentos de especialidad oftálmica y productos relacionados"
"42294600",1,1,"","42294600 - Productos de autotransfusión","Productos de autotransfusión"
"42294700",1,1,"","42294700 - Equipo de perfusión de corazón abierto y monitores y accesorios y productos relacionados","Equipo de perfusión de corazón abierto y monitores y accesorios y productos relacionados"
"42294800",1,1,"","42294800 - Endoscopios y accesorios y productos relacionados","Endoscopios y accesorios y productos relacionados"
"42294900",1,1,"","42294900 - Instrumentos endoscópicos y suministros accesorios y productos relacionados","Instrumentos endoscópicos y suministros accesorios y productos relacionados"
"42295000",1,1,"","42295000 - Equipo endoscópico y accesorios y productos relacionados","Equipo endoscópico y accesorios y productos relacionados"
"42295100",1,1,"","42295100 - Equipo quirúrgico y accesorios y productos relacionados","Equipo quirúrgico y accesorios y productos relacionados"
"42295200",1,1,"","42295200 - Equipo quirúrgico de energía y accesorios y productos relacionados","Equipo quirúrgico de energía y accesorios y productos relacionados"
"42295300",1,1,"","42295300 - Suministros y accesorios para cirugía de corazón abierto y productos relacionados","Suministros y accesorios para cirugía de corazón abierto y productos relacionados"
"42295400",1,1,"","42295400 - Suministros quirúrgicos auxiliares","Suministros quirúrgicos auxiliares"
"42295500",1,1,"","42295500 - Implantes quirúrgico y ensanchadores y extensores y alambres quirúrgicos y productos relacionados","Implantes quirúrgico y ensanchadores y extensores y alambres quirúrgicos y productos relacionados"
"42295600",1,1,"","42295600 - Productos y accesorios de drenaje de fluido cerebroespinal","Productos y accesorios de drenaje de fluido cerebroespinal"
"42295800",1,1,"","42295800 - Sistemas y accesorios de termo - ablación quirúrgica","Sistemas y accesorios de termo - ablación quirúrgica"
"42295900",1,1,"","42295900 - Stents quirúrgicos","Stents quirúrgicos"
"42296000",1,1,"","42296000 - Implantes cardiovasculares","Implantes cardiovasculares"
"42296100",1,1,"","42296100 - Implantes neuroquirúrgicos","Implantes neuroquirúrgicos"
"42296200",1,1,"","42296200 - Equipo y accesorios de robótica quirúrgica y productos relacionados","Equipo y accesorios de robótica quirúrgica y productos relacionados"
"42301500",1,1,"","42301500 - Ayudas para formación médica","Ayudas para formación médica"
"42311500",1,1,"","42311500 - Vendas y vendajes y productos relacionados","Vendas y vendajes y productos relacionados"
"42311600",1,1,"","42311600 - Agentes hemoestáticos tópicos exógenos","Agentes hemoestáticos tópicos exógenos"
"42311700",1,1,"","42311700 - Cintas adhesivas médicas y quirúrgicas y productos relacionados para el uso en especialidades","Cintas adhesivas médicas y quirúrgicas y productos relacionados para el uso en especialidades"
"42311900",1,1,"","42311900 - Drenajes médicos de incisión y bolsas de drenaje y depósitos y productos relacionados","Drenajes médicos de incisión y bolsas de drenaje y depósitos y productos relacionados"
"42312000",1,1,"","42312000 - Cierre de tejidos médicos y productos relacionados","Cierre de tejidos médicos y productos relacionados"
"42312100",1,1,"","42312100 - Suministros de ostomía y productos no quirúrgicos de drenaje de heridas","Suministros de ostomía y productos no quirúrgicos de drenaje de heridas"
"42312200",1,1,"","42312200 - Sutura y productos relacionados","Sutura y productos relacionados"
"42312300",1,1,"","42312300 - Productos para limpiar la herida y desbridamiento","Productos para limpiar la herida y desbridamiento"
"42312400",1,1,"","42312400 - Productos para la curación de heridas","Productos para la curación de heridas"
"42312500",1,1,"","42312500 - Dispositivos de sujeción de heridas, y accesorios y suministros","Dispositivos de sujeción de heridas, y accesorios y suministros"
"42312600",1,1,"","42312600 - Productos de terapia de presión negativa para heridas","Productos de terapia de presión negativa para heridas"
"42312700",1,1,"","42312700 - Productos de terapia de oxígeno para heridas tópicas","Productos de terapia de oxígeno para heridas tópicas"
"42321500",1,1,"","42321500 - Implantes de trauma ortopédico","Implantes de trauma ortopédico"
"42321600",1,1,"","42321600 - Implantes espinales","Implantes espinales"
"42321700",1,1,"","42321700 - Implantes de cadera","Implantes de cadera"
"42321800",1,1,"","42321800 - Implantes de rodilla","Implantes de rodilla"
"42321900",1,1,"","42321900 - Implantes de hombro","Implantes de hombro"
"42322000",1,1,"","42322000 - Implantes ortopédicos de articulaciones distales","Implantes ortopédicos de articulaciones distales"
"42322100",1,1,"","42322100 - Implantes ortopédicos de prueba","Implantes ortopédicos de prueba"
"42322200",1,1,"","42322200 - Productos para la fijación de tejidos blandos","Productos para la fijación de tejidos blandos"
"43191500",1,1,"","43191500 - Dispositivos de comunicación personal","Dispositivos de comunicación personal"
"43191600",1,1,"","43191600 - Partes o accesorios de dispositivos de comunicación personal","Partes o accesorios de dispositivos de comunicación personal"
"43201400",1,1,"","43201400 - Tarjetas del sistema","Tarjetas del sistema"
"43201500",1,1,"","43201500 - Módulos o interfaces de procesadores de tablero (board) del sistema","Módulos o interfaces de procesadores de tablero (board) del sistema"
"43201600",1,1,"","43201600 - Componentes del chasis","Componentes del chasis"
"43201800",1,1,"","43201800 - Dispositivos de almacenamiento","Dispositivos de almacenamiento"
"43201900",1,1,"","43201900 - Accesorios de dispositivos de almacenamiento","Accesorios de dispositivos de almacenamiento"
"43202000",1,1,"","43202000 - Dispositivos de almacenamiento extraíbles","Dispositivos de almacenamiento extraíbles"
"43202100",1,1,"","43202100 - Accesorios de dispositivos de almacenamiento extraíbles","Accesorios de dispositivos de almacenamiento extraíbles"
"43202200",1,1,"","43202200 - Subconjuntos para dispositivos electrónicos","Subconjuntos para dispositivos electrónicos"
"43211500",1,1,"","43211500 - Computadores","Computadores"
"43211600",1,1,"","43211600 - Accesorios de computador","Accesorios de computador"
"43211700",1,1,"","43211700 - Dispositivos informáticos de entrada de datos","Dispositivos informáticos de entrada de datos"
"43211800",1,1,"","43211800 - Accesorios de dispositivos de entrada de datos de computador","Accesorios de dispositivos de entrada de datos de computador"
"43211900",1,1,"","43211900 - Monitores y pantallas de computador","Monitores y pantallas de computador"
"43212000",1,1,"","43212000 - Accesorios de pantallas de computador","Accesorios de pantallas de computador"
"43212100",1,1,"","43212100 - Impresoras de computador","Impresoras de computador"
"43212200",1,1,"","43212200 - Sistemas de manejo de almacenamiento de datos de computador","Sistemas de manejo de almacenamiento de datos de computador"
"43221500",1,1,"","43221500 - Sistemas de gestión de llamadas o accesorios","Sistemas de gestión de llamadas o accesorios"
"43221600",1,1,"","43221600 - Componentes y equipo de acceso de abonado de línea digital (DSL) y accesorios","Componentes y equipo de acceso de abonado de línea digital (DSL) y accesorios"
"43221700",1,1,"","43221700 - Equipo fijo de red y componentes","Equipo fijo de red y componentes"
"43221800",1,1,"","43221800 - Dispositivos de red óptica","Dispositivos de red óptica"
"43222500",1,1,"","43222500 - Equipo de seguridad de red","Equipo de seguridad de red"
"43222600",1,1,"","43222600 - Equipo de servicio de red","Equipo de servicio de red"
"43222700",1,1,"","43222700 - Equipo telegráfico","Equipo telegráfico"
"43222800",1,1,"","43222800 - Equipo de telefonía","Equipo de telefonía"
"43222900",1,1,"","43222900 - Accesorios de equipo de telefonía","Accesorios de equipo de telefonía"
"43223000",1,1,"","43223000 - Equipo de teletipo","Equipo de teletipo"
"43223100",1,1,"","43223100 - Componentes y equipo de infraestructura de redes móviles y digitales","Componentes y equipo de infraestructura de redes móviles y digitales"
"43223200",1,1,"","43223200 - Plataformas de mensajería por móvil","Plataformas de mensajería por móvil"
"43223300",1,1,"","43223300 - Dispositivos y equipos para instalación de conectividad de redes y Datacom","Dispositivos y equipos para instalación de conectividad de redes y Datacom"
"43231500",1,1,"","43231500 - Software funcional específico de la empresa","Software funcional específico de la empresa"
"43231600",1,1,"","43231600 - Software de planificación de recursos empresariales (ERP) y contabilidad financiera","Software de planificación de recursos empresariales (ERP) y contabilidad financiera"
"43232000",1,1,"","43232000 - Software de entretenimiento o juegos de computador","Software de entretenimiento o juegos de computador"
"43232100",1,1,"","43232100 - Software de edición y creación de contenidos","Software de edición y creación de contenidos"
"43232200",1,1,"","43232200 - Software de gestión de contenidos","Software de gestión de contenidos"
"43232300",1,1,"","43232300 - Software de consultas y gestión de datos","Software de consultas y gestión de datos"
"43232400",1,1,"","43232400 - Programas de desarrollo","Programas de desarrollo"
"43232500",1,1,"","43232500 - Software educativo o de referencia","Software educativo o de referencia"
"43232600",1,1,"","43232600 - Software específico para la industria","Software específico para la industria"
"43232700",1,1,"","43232700 - Software de aplicaciones de red","Software de aplicaciones de red"
"43232800",1,1,"","43232800 - Software de administración de redes","Software de administración de redes"
"43232900",1,1,"","43232900 - Software para trabajo en redes","Software para trabajo en redes"
"43233000",1,1,"","43233000 - Software de entorno operativo","Software de entorno operativo"
"43233200",1,1,"","43233200 - Software de seguridad y protección","Software de seguridad y protección"
"43233400",1,1,"","43233400 - Software de controladores de dispositivos y utilidades","Software de controladores de dispositivos y utilidades"
"43233500",1,1,"","43233500 - Software de intercambio de información","Software de intercambio de información"
"43233600",1,1,"","43233600 - Software de equipo eléctrico","Software de equipo eléctrico"
"43233700",1,1,"","43233700 - Software de administración de sistemas","Software de administración de sistemas"
"44101500",1,1,"","44101500 - Máquinas de duplicación","Máquinas de duplicación"
"44101600",1,1,"","44101600 - Máquinas para procesamiento de papel y accesorios","Máquinas para procesamiento de papel y accesorios"
"44101700",1,1,"","44101700 - Accesorios para impresoras, fotocopiadoras y aparatos de fax","Accesorios para impresoras, fotocopiadoras y aparatos de fax"
"44101800",1,1,"","44101800 - Máquinas calculadoras y accesorios","Máquinas calculadoras y accesorios"
"44101900",1,1,"","44101900 - Máquinas para endosar y escribir cheques","Máquinas para endosar y escribir cheques"
"44102000",1,1,"","44102000 - Suministros para plastificado","Suministros para plastificado"
"44102100",1,1,"","44102100 - Máquinas de correo","Máquinas de correo"
"44102200",1,1,"","44102200 - Accesorios para escáneres","Accesorios para escáneres"
"44102300",1,1,"","44102300 - Empaquetadoras","Empaquetadoras"
"44102400",1,1,"","44102400 - Etiquetadoras","Etiquetadoras"
"44102500",1,1,"","44102500 - Máquinas clasificadoras","Máquinas clasificadoras"
"44102600",1,1,"","44102600 - Máquinas de escribir y accesorios","Máquinas de escribir y accesorios"
"44102800",1,1,"","44102800 - Máquinas encuadernadoras y plastificadoras","Máquinas encuadernadoras y plastificadoras"
"44102900",1,1,"","44102900 - Accesorios de máquinas de oficina","Accesorios de máquinas de oficina"
"44103000",1,1,"","44103000 - Fusores y Accesorios","Fusores y Accesorios"
"44103100",1,1,"","44103100 - Suministros para impresora, fax y fotocopiadora","Suministros para impresora, fax y fotocopiadora"
"44103200",1,1,"","44103200 - Máquinas y accesorios de registrar la hora para la oficina","Máquinas y accesorios de registrar la hora para la oficina"
"44103500",1,1,"","44103500 - Suministros de máquinas de encuadernar","Suministros de máquinas de encuadernar"
"44103600",1,1,"","44103600 - Equipo de eliminación de casetes y accesorios","Equipo de eliminación de casetes y accesorios"
"44111500",1,1,"","44111500 - Agendas y accesorios","Agendas y accesorios"
"44111600",1,1,"","44111600 - Suministros para el manejo de efectivo","Suministros para el manejo de efectivo"
"44111800",1,1,"","44111800 - Suministros de dibujo","Suministros de dibujo"
"44111900",1,1,"","44111900 - Tableros","Tableros"
"44112000",1,1,"","44112000 - Sistemas de planificación","Sistemas de planificación"
"44121500",1,1,"","44121500 - Suministros de correo","Suministros de correo"
"44121600",1,1,"","44121600 - Suministros de escritorio","Suministros de escritorio"
"44121700",1,1,"","44121700 - Instrumentos de escritura","Instrumentos de escritura"
"44121800",1,1,"","44121800 - Medios de corrección","Medios de corrección"
"44121900",1,1,"","44121900 - Repuestos de tinta y minas de lápices","Repuestos de tinta y minas de lápices"
"44122000",1,1,"","44122000 - Carpetas de archivo, carpetas y separadores","Carpetas de archivo, carpetas y separadores"
"44122100",1,1,"","44122100 - Suministros de sujeción","Suministros de sujeción"
"45101500",1,1,"","45101500 - Maquinaria y equipo de imprenta","Maquinaria y equipo de imprenta"
"45101600",1,1,"","45101600 - Accesorios para máquinas de imprenta","Accesorios para máquinas de imprenta"
"45101700",1,1,"","45101700 - Accesorios de imprenta","Accesorios de imprenta"
"45101800",1,1,"","45101800 - Equipo y accesorios para el cosido y encuadernación de libros","Equipo y accesorios para el cosido y encuadernación de libros"
"45101900",1,1,"","45101900 - Equipo y accesorios de laboratorio de imprenta","Equipo y accesorios de laboratorio de imprenta"
"45102000",1,1,"","45102000 - Máquinas y accesorios de composición","Máquinas y accesorios de composición"
"45111500",1,1,"","45111500 - Atriles, sistemas de sonido y accesorios","Atriles, sistemas de sonido y accesorios"
"45111600",1,1,"","45111600 - Proyectores y suministros","Proyectores y suministros"
"45111700",1,1,"","45111700 - Equipo de composición y presentación de sonido, hardware y controladores","Equipo de composición y presentación de sonido, hardware y controladores"
"45111800",1,1,"","45111800 - Equipo de presentación de vídeo y de mezcla de vídeo y sonido, hardware y controladores","Equipo de presentación de vídeo y de mezcla de vídeo y sonido, hardware y controladores"
"45111900",1,1,"","45111900 - Equipos, hardware y controladores para sistemas de teleconferencia y videoconferencia","Equipos, hardware y controladores para sistemas de teleconferencia y videoconferencia"
"45112000",1,1,"","45112000 - Equipo y suministros de microfilm","Equipo y suministros de microfilm"
"45121500",1,1,"","45121500 - Cámaras","Cámaras"
"45121600",1,1,"","45121600 - Accesorios para cámaras","Accesorios para cámaras"
"45121700",1,1,"","45121700 - Equipo de procesamiento fotográfico","Equipo de procesamiento fotográfico"
"45121800",1,1,"","45121800 - Equipo y suministros de producción de microfilmes","Equipo y suministros de producción de microfilmes"
"45131500",1,1,"","45131500 - Película para cámara fotográfica","Película para cámara fotográfica"
"45131600",1,1,"","45131600 - Medios cinematográficos","Medios cinematográficos"
"45131700",1,1,"","45131700 - Almacenamiento para soportes audiovisuales","Almacenamiento para soportes audiovisuales"
"45141500",1,1,"","45141500 - Productos químicos para elaboración fotográfica","Productos químicos para elaboración fotográfica"
"45141600",1,1,"","45141600 - Suministros de cuarto oscuro","Suministros de cuarto oscuro"
"46101500",1,1,"","46101500 - Armas de fuego","Armas de fuego"
"46101600",1,1,"","46101600 - Munición","Munición"
"46101700",1,1,"","46101700 - Sistemas de manipulación de munición","Sistemas de manipulación de munición"
"46101800",1,1,"","46101800 - Accesorios de armas y municiones","Accesorios de armas y municiones"
"46111700",1,1,"","46111700 - Sensores de rayos infrarrojos (IR)","Sensores de rayos infrarrojos (IR)"
"46151500",1,1,"","46151500 - Equipo de control de masas","Equipo de control de masas"
"46151600",1,1,"","46151600 - Equipo de seguridad y control","Equipo de seguridad y control"
"46151700",1,1,"","46151700 - Equipo forense y accesorios y suministros","Equipo forense y accesorios y suministros"
"46151800",1,1,"","46151800 - Equipo y accesorios y suministros de control de explosivos","Equipo y accesorios y suministros de control de explosivos"
"46151900",1,1,"","46151900 - Equipo y accesorios y suministros para el control químico biológico","Equipo y accesorios y suministros para el control químico biológico"
"46161500",1,1,"","46161500 - Control de tráfico","Control de tráfico"
"46161600",1,1,"","46161600 - Seguridad del Agua","Seguridad del Agua"
"46161700",1,1,"","46161700 - Equipo y accesorios de rescate","Equipo y accesorios de rescate"
"46171500",1,1,"","46171500 - Cerraduras, elementos de seguridad y accesorios","Cerraduras, elementos de seguridad y accesorios"
"46171600",1,1,"","46171600 - Equipo de vigilancia y detección","Equipo de vigilancia y detección"
"46181500",1,1,"","46181500 - Ropa de seguridad","Ropa de seguridad"
"46181600",1,1,"","46181600 - Calzado de protección","Calzado de protección"
"46181700",1,1,"","46181700 - Protectores de cara y cabeza","Protectores de cara y cabeza"
"46181800",1,1,"","46181800 - Protección y accesorios para la visión","Protección y accesorios para la visión"
"46181900",1,1,"","46181900 - Protectores auditivos","Protectores auditivos"
"46182000",1,1,"","46182000 - Protección de la respiración","Protección de la respiración"
"46182100",1,1,"","46182100 - Equipo y suministros antiestáticos","Equipo y suministros antiestáticos"
"46182200",1,1,"","46182200 - Equipo de apoyo ergonómico","Equipo de apoyo ergonómico"
"46182300",1,1,"","46182300 - Protección anti caída y equipo de rescate","Protección anti caída y equipo de rescate"
"46182400",1,1,"","46182400 - Equipo de limpieza de seguridad y materiales de descontaminación","Equipo de limpieza de seguridad y materiales de descontaminación"
"46182500",1,1,"","46182500 - Armas o dispositivos de seguridad personal","Armas o dispositivos de seguridad personal"
"46191500",1,1,"","46191500 - Prevención contra incendios","Prevención contra incendios"
"46191600",1,1,"","46191600 - Equipo contra incendios","Equipo contra incendios"
"46201000",1,1,"","46201000 - Equipo de entrenamiento en seguridad pública","Equipo de entrenamiento en seguridad pública"
"46201100",1,1,"","46201100 - Equipo de entrenamiento de armas pequeñas","Equipo de entrenamiento de armas pequeñas"
"47101500",1,1,"","47101500 - Equipo para el tratamiento y suministro de agua","Equipo para el tratamiento y suministro de agua"
"47101600",1,1,"","47101600 - Consumibles para el tratamiento de agua","Consumibles para el tratamiento de agua"
"47111500",1,1,"","47111500 - Equipo de lavado y secado","Equipo de lavado y secado"
"47111600",1,1,"","47111600 - Equipo de planchado","Equipo de planchado"
"47111700",1,1,"","47111700 - Equipo de limpieza en seco","Equipo de limpieza en seco"
"47121500",1,1,"","47121500 - Carritos y accesorios para limpieza","Carritos y accesorios para limpieza"
"47121600",1,1,"","47121600 - Máquinas y accesorios para pisos","Máquinas y accesorios para pisos"
"47121700",1,1,"","47121700 - Envases y accesorios para residuos","Envases y accesorios para residuos"
"47121800",1,1,"","47121800 - Equipo de limpieza","Equipo de limpieza"
"47121900",1,1,"","47121900 - Accesorios de equipo de limpieza","Accesorios de equipo de limpieza"
"47131500",1,1,"","47131500 - Trapos y paños de limpieza","Trapos y paños de limpieza"
"47131600",1,1,"","47131600 - Escobas, traperos, cepillos y accesorios","Escobas, traperos, cepillos y accesorios"
"47131700",1,1,"","47131700 - Suministros para aseos","Suministros para aseos"
"47131800",1,1,"","47131800 - Soluciones de limpieza y desinfección","Soluciones de limpieza y desinfección"
"47131900",1,1,"","47131900 - Absorbentes","Absorbentes"
"47132100",1,1,"","47132100 - Kits de limpieza","Kits de limpieza"
"48101500",1,1,"","48101500 - Equipo para cocinar o calentar","Equipo para cocinar o calentar"
"48101600",1,1,"","48101600 - Equipos para preparado de alimentos","Equipos para preparado de alimentos"
"48101700",1,1,"","48101700 - Distribuidores automáticos de comida y bebida","Distribuidores automáticos de comida y bebida"
"48101800",1,1,"","48101800 - Menaje y utensilios de cocina","Menaje y utensilios de cocina"
"48101900",1,1,"","48101900 - Tazas para servicio de mesa","Tazas para servicio de mesa"
"48102000",1,1,"","48102000 - Mobiliario de restaurantes","Mobiliario de restaurantes"
"48102100",1,1,"","48102100 - Suministros y equipo de manipulación y almacenamiento","Suministros y equipo de manipulación y almacenamiento"
"48111000",1,1,"","48111000 - Máquinas expendedoras de líquidos","Máquinas expendedoras de líquidos"
"48111100",1,1,"","48111100 - Máquinas expendedoras de piezas/unidades","Máquinas expendedoras de piezas/unidades"
"48111200",1,1,"","48111200 - Máquinas expendedoras de alimentos mandados hacer","Máquinas expendedoras de alimentos mandados hacer"
"48111300",1,1,"","48111300 - Máquinas expendedoras servicios y boletas","Máquinas expendedoras servicios y boletas"
"48111400",1,1,"","48111400 - Máquinas expendedoras de dinero efectivo","Máquinas expendedoras de dinero efectivo"
"48121100",1,1,"","48121100 - Máquinas de Juego operadas con monedas","Máquinas de Juego operadas con monedas"
"48121200",1,1,"","48121200 - Mesas de Juego y Juegos","Mesas de Juego y Juegos"
"48121300",1,1,"","48121300 - Gestión de Juego y sistemas de apuestas en red","Gestión de Juego y sistemas de apuestas en red"
"48131500",1,1,"","48131500 - Productos de entierro o tumbas","Productos de entierro o tumbas"
"49101600",1,1,"","49101600 - Coleccionables","Coleccionables"
"49101700",1,1,"","49101700 - Premios","Premios"
"49121500",1,1,"","49121500 - Equipos para camping y exteriores","Equipos para camping y exteriores"
"49121600",1,1,"","49121600 - Muebles de camping","Muebles de camping"
"49131500",1,1,"","49131500 - Aparejos de pesca","Aparejos de pesca"
"49131600",1,1,"","49131600 - Productos de cacería","Productos de cacería"
"49141500",1,1,"","49141500 - Escafandras autónomas y tubos de respiración","Escafandras autónomas y tubos de respiración"
"49141600",1,1,"","49141600 - Equipos y accesorios para windsurf y natación","Equipos y accesorios para windsurf y natación"
"49151500",1,1,"","49151500 - Equipos de esquí y snowboard","Equipos de esquí y snowboard"
"49151600",1,1,"","49151600 - Equipos de patinaje y hockey sobre hielo","Equipos de patinaje y hockey sobre hielo"
"49161500",1,1,"","49161500 - Equipos para deportes de campo","Equipos para deportes de campo"
"49161600",1,1,"","49161600 - Equipos para deportes de raqueta y pista","Equipos para deportes de raqueta y pista"
"49161700",1,1,"","49161700 - Equipos para deportes de pista","Equipos para deportes de pista"
"49171500",1,1,"","49171500 - Equipos de gimnasia","Equipos de gimnasia"
